,book_id,author_id
15552,16154876,2905789
15553,24727102,676993
15557,17244482,3112488
15558,22749754,8393971
15559,386618,10521
15560,23281788,7060159
15562,17189810,10000
15564,23602375,204863
15565,24886016,6887314
15566,8432181,4077950
15567,18710436,7131935
15568,16069019,36664
15569,12620451,2803627
15571,15724943,6430957
15573,25867055,5204084
15575,24202895,5768905
15577,17831753,1217665
15578,34948108,14171086
15581,23454354,172977
15582,24552096,6592100
15583,11487807,4025591
15584,9082,5922
15586,18336982,7224014
15587,18757526,7375780
15589,22456930,5555317
15591,21525970,8074853
15594,33869103,6893136
15595,15722233,5296727
15597,17611123,6995625
15598,13529900,87104
15599,20662291,1383409
15601,442785,21318
15602,22665364,8365086
15604,2212540,75375
15608,22750181,9867293
15609,456724,43586
15611,17558767,37249
15620,10494181,531506
15628,19364719,5288442
15629,18405384,7068373
15631,15823425,59165
15634,13515354,5767496
15635,17027870,1390474
15636,18138621,3247006
15638,13554459,1563499
15639,9852529,277536
15640,16065521,6547893
15641,20528976,985261
15643,16002028,2402
15644,17316589,321391
15645,7614267,2841445
15646,16211502,6606543
15647,17061489,21981
15648,14930046,100964
15649,16128152,6519692
15651,12015786,4831235
15653,17262309,72680
15654,13414151,2980235
15655,13453104,546427
15656,18079898,7104022
15657,11958608,5018116
15661,13160329,190403
15662,2734973,4647433
15664,15703332,47290
15665,15797695,2782638
15666,16082174,4959678
15667,13112915,5351847
15669,18139107,7153730
15672,18656002,4719762
15673,13512536,5221828
15675,14999813,4062687
15676,11150550,2638873
15678,4826781,1978352
15679,7871930,1166851
15680,16045088,5762535
15681,7153488,2904716
15682,15798660,1373005
15683,17210471,68959
15684,15764032,2329
15685,13132403,2741432
15687,18455357,7020231
15688,13253842,620500
15689,38551054,4589999
15690,15798680,3098318
15691,16065555,241828
15695,10816957,2869305
15699,25638048,7032108
15700,8542838,4059028
15701,26201146,5080042
15705,3268771,4772
15707,118134,7135042
15709,11979622,5024658
15710,12537426,5180626
15711,65297,1438
15712,20554,12144
15716,782930,411345
15717,130602,470871
15719,7093,4773
15721,8753495,14558
15722,754581,1903
15723,90822,16380
15725,49440,288
15726,615753,53501
15729,307830,177344
15733,10900047,16541
15734,116933,6926
15735,101599,29479
15737,34460504,1271571
15741,696110,371867
15742,27840642,3150553
15743,77723,44048
15750,681614,231799
15752,45556,16633358
15754,39045,22017
15760,874238,15448
15770,17859754,6067088
15776,25206828,6469948
15777,13269513,5401598
15779,19823,25
15780,3840040,1637418
15782,16173625,521676
15783,12589075,4242577
15793,35034197,15572575
15794,17153941,6857956
15799,23017804,8476471
15801,35002208,16789375
15802,24551701,630107
15808,34437326,5134726
15809,17306173,6913760
15812,24980201,6982197
15814,33918881,7055613
15816,13549029,3035791
15818,13647567,162678
15820,18774002,3206446
15824,11869272,4992939
15825,41746914,18059969
15830,42152565,15042820
15833,38084780,16592288
15834,34275212,7085305
15835,38107669,17629655
15837,34966353,16948228
15838,31179006,7512686
15840,15103450,4420439
15841,16072981,6462472
15844,35140574,15236270
15845,34092885,10788120
15847,31286355,15549537
15848,18629086,6518189
15849,17594473,6984304
15852,16050234,6541797
15853,32171904,15852393
15854,22820251,5169298
15856,9988405,4527833
15859,35223711,6571327
15860,9436877,4390676
15861,32797683,16027248
15862,23483723,4842750
15863,36163568,7703847
15864,35516439,15237193
15866,29451548,15066301
15868,1391321,107170
15869,35553614,15111490
15870,33413958,15299782
15872,35390279,16982567
15876,26402201,3874125
15877,34964941,15984818
15880,22596736,7414345
15882,35888335,4971410
15883,35282472,2018995
15884,36300633,6466778
15886,35940516,7707972
15887,17159382,6860927
15888,12266205,5101663
15890,5661489,1795514
15891,6314595,2867678
15893,35564244,6582756
15896,12666460,5218508
15897,36373464,14834224
15899,542269,298419
15900,31123268,15236443
15903,9889782,4506280
15905,30339479,15298200
15906,36682619,14358948
15908,225606,63669
15909,18470452,7248579
15912,10886396,4695869
15913,37459966,15044420
15914,23252640,8509171
15916,33517480,14324685
15917,2863377,1242391
15927,22691264,7212606
15928,20512114,6539577
15930,18642531,7330360
15933,23207554,7172051
15935,26124482,7098210
15936,25410135,6995343
15937,25779851,8177011
15939,26034882,7142164
15940,20559853,6927588
15941,22060784,7727258
15944,18107882,5618396
15946,22450983,5116245
15948,10044191,1054429
15949,22752404,7868651
15952,18998714,8265262
15953,22474538,8029282
15956,20809246,7266984
15958,18586895,6561688
15959,24497054,7360513
15960,7463932,117418
15961,25628116,8343056
15962,18043961,7041163
15963,41703301,4876604
15965,18113029,7144570
15966,24933557,5865943
15967,17569039,6586130
15968,34909479,1386355
15969,29503237,14250598
15970,32332142,1452751
15971,16161300,6584188
15972,17884712,5779458
15974,29228108,5456168
15976,21570971,6592108
15977,21936562,4658054
15981,25037671,5965
15982,17902151,7083050
15983,17668038,4736939
15985,25404499,4942228
15986,25531762,4093537
15989,29074156,14978590
15990,17975600,3456705
15991,30214948,15263286
15994,31368976,3379575
15997,25412703,13849789
16000,22896437,7855471
16001,7509987,3298167
16002,7781732,414286
16003,17209615,6581511
16004,16051780,6542403
16005,18130678,4476044
16006,937116,141588
16008,32597967,5700902
16009,22879636,4590885
16010,119015,68975
16013,14059115,5815249
16015,18516218,6427435
16017,34112074,4890658
16018,10753977,292562
16021,16125587,6563931
16022,239092,65944
16023,6605686,41419
16025,31829970,15721192
16026,25035562,6949604
16027,16278424,6587174
16028,22060845,7873610
16031,22461120,6471779
16032,18478423,7244853
16033,7140582,3084389
16034,25931693,6549127
16035,22324253,8152912
16037,2959705,43414
16038,13176380,1329767
16039,3900619,5367
16044,17395442,6946973
16046,18201218,7174451
16048,25136702,7242823
16049,18102898,7141820
16054,18603661,7173188
16055,22312660,7181481
16056,36679901,6265027
16058,17668267,6521898
16060,20525188,7202043
16061,18282429,7113521
16062,25531669,13979798
16066,20656399,7800165
16067,16067241,5403174
16068,17382174,6941315
16071,20371237,7145403
16074,18168865,7256865
16075,18003820,5046867
16077,14405931,5878124
16078,22328317,6551789
16081,25154047,13649527
16082,20427806,7734306
16085,38346446,6549307
16099,22484285,8309933
16101,51167,28756
16103,11467160,4161740
16104,106022,2911935
16107,6882274,3081700
16115,21851882,7798116
16116,970305,303578
16121,22557447,21949
16123,16050872,4800268
16127,108681,60394
16128,728411,3128
16130,3256532,108692
16131,744809,109116
16133,716842,381478
16135,294377,101108
16136,1400164,33503
16138,240469,140720
16141,1256194,14086
16142,33080,3518
16143,266381,2761
16145,450063,12903
16146,4066507,6356
16147,23584,13311
16150,2183067,990148
16153,56073,2778471
16154,4578006,992351
16157,611327,43692
16158,1320965,319610
16160,1566053,3956
16161,17849521,5328610
16162,137883,4402
16163,10031701,4309838
16164,543517,128353
16166,302236,104438
16167,13177,8222
16169,27309,2637
16172,123636,38285
16174,4631483,584702
16176,319604,138207
16178,543707,19794
16180,27187111,3166354
16182,1797248,1744933
16183,25322656,8525486
16186,73869,6376
16195,17231071,5804890
16196,28595063,13562729
16199,16498123,6705865
16200,27242540,14434845
16205,28797358,14926073
16206,8540246,1270681
16209,13613254,5821849
16211,15736389,6427599
16212,34782886,363307
16214,74013,6223
16216,23202487,7872519
16219,16003516,6525189
16220,9653087,4448056
16221,16111036,6565405
16225,17453806,4562866
16229,28107439,14441131
16231,30847240,6081661
16233,312650,16174
16234,16300211,6520228
16235,81281,46293
16236,18223050,5775524
16240,43501985,18770448
16241,11226469,1365301
16242,22586406,6550279
16246,39707352,6949005
16247,12363795,5140626
16250,18753339,7374241
16251,23149096,6551150
16253,13090481,2932249
16255,643471,112914
16257,25883365,2279340
16259,23513988,468339
16261,10638304,1335531
16263,16440926,6054407
16264,12979313,5303667
16265,18000594,7112437
16266,12070452,5050492
16267,7314887,2978240
16269,582663,4429
16270,17258881,1141422
16271,6227418,1861991
16272,18298854,4912047
16273,38833646,7173896
16275,24753563,5339130
16277,4827407,2009672
16278,9993763,4165753
16281,8164754,3525980
16284,8986467,2704714
16285,8074969,1408607
16289,38596636,6470397
16293,2553575,1129509
16294,6006098,5061231
16296,261905,22602
16297,917693,380896
16298,682911,365485
16299,20729499,4327590
16300,23400638,7211470
16301,23941351,7912393
16302,15793579,2849943
16303,21538378,37183
16304,39068,22024
16305,17622920,59446
16306,6324589,1789991
16307,20257070,13757
16308,8038242,419233
16309,20821531,55481
16310,29474,16561
16311,15800756,17554
16312,22670812,2962276
16313,16397876,50896
16314,22557401,4900163
16315,353465,202719
16316,31704045,12019356
16318,17155796,5812874
16319,17609789,275908
16320,16150458,4981400
16321,18523601,3430431
16322,17694525,7020590
16323,6545199,2960636
16324,23570333,7351013
16325,23643164,6876233
16326,23607782,765650
16327,23637916,6451482
16328,6515263,69414
16331,312518,41895
16332,21911602,1089938
16333,17998756,4488054
16334,20527357,5306959
16335,235870,125882
16336,17874968,5989639
16337,20906692,7328484
16338,18458653,3145809
16339,414167,87050
16340,15954488,232712
16341,17844546,4412038
16342,16066036,5353965
16343,7719328,38217
16344,20835344,178235
16345,8662826,4142333
16346,17738217,21155
16347,17971526,7102827
16349,864313,6026
16351,18509671,13554
16352,18807577,4885056
16353,18143978,4987522
16354,17840559,6553295
16355,6114974,2789720
16356,23466640,17064
16357,23359177,5131118
16359,376127,201386
16360,23349619,1915619
16361,16102412,119848
16362,17453410,5406631
16363,20554522,7768501
16364,18756630,2967303
16365,17350825,6929010
16367,17993033,423336
16369,10429672,7048608
16370,18955365,292027
16371,23430998,156523
16372,16093193,1598928
16373,23597046,7124364
16374,21490837,8065413
16376,18907038,4905702
16377,23521215,7690616
16378,16142057,6577118
16379,13548341,3496532
16380,23389537,4768755
16381,23200123,1111480
16382,18364996,7232683
16383,17350829,6929011
16384,42278666,6583811
16386,21942974,5779758
16387,16033233,3343132
16388,18126901,62524
16389,23505913,6443964
16390,23491286,8294375
16391,43077027,7122826
16392,18761416,7377203
16393,23364679,5821344
16394,23518312,9836555
16397,12971641,4416306
16398,10553047,1651952
16399,18059984,7129454
16401,8805112,3392912
16402,13355017,3353667
16404,17927845,7092321
16407,9790990,3396910
16411,11313669,3023434
16412,12597209,3399621
16415,9999813,1029349
16416,12393223,4143266
16419,11387447,823146
16425,12180240,1415543
16428,40627195,3387285
16429,9816077,2916205
16433,12924279,79922
16438,12270931,4336590
16439,8488830,1956402
16441,24157347,800187
16442,42202024,6447937
16443,2980427,166672
16444,25430623,6549299
16445,11827045,4980097
16448,18050390,3167424
16449,13507070,5763039
16450,17838603,7060187
16451,18715358,6575825
16452,28256831,6568974
16454,15716344,5306992
16458,12603783,5199006
16459,25505917,1164465
16460,18668288,6959231
16462,28259094,4145664
16463,25613996,14031633
16465,17300548,6871210
16467,29222548,6574168
16468,22055480,8192745
16470,29537831,4340854
16471,25669067,4921525
16472,29894480,13955925
16473,25711588,6469975
16475,39672066,14097832
16477,25893705,6448459
16478,17933522,7094711
16479,22075341,6584183
16480,22729370,6472437
16482,25663382,5446689
16483,17831380,7057418
16484,17341522,6451162
16488,23203977,10143249
16489,13494933,5757332
16494,1397547,13023
16497,27206507,13754171
16498,24647866,884212
16499,9716929,53988
16501,40612896,18141780
16504,25337536,13810476
16505,18053548,7127375
16506,30156889,4754377
16510,19314543,7520394
16512,23471514,8041886
16514,17196969,5823376
16515,27206481,4949584
16516,26153925,1049315
16517,11010324,4767719
16519,22060619,4114729
16520,9196571,2933059
16522,1294001,59346
16523,16050050,4458708
16528,22833921,8192911
16529,16118927,3402847
16531,25898555,6548741
16536,25159262,9851210
16537,11985913,2761947
16538,17998474,7111686
16539,24832518,4687526
16542,929373,54201
16543,22449806,8333646
16544,25695607,14073855
16545,24039424,6094847
16554,25131078,13630160
16555,17902302,6644044
16556,27220352,14180086
16557,17397760,4693312
16558,24157427,4027042
16562,21018154,7944475
16566,25982869,14031571
16567,42045749,4384611
16570,8612987,2982045
16574,23588210,8180726
16575,25663637,6553850
16579,2880984,18250
16580,15719572,6428814
16581,22925359,6889902
16582,34750379,6904400
16585,19447296,6570570
16586,7644545,2738676
16587,17263600,3249026
16588,7614646,16161
16589,116053,20849
16591,62247,34997
16592,18246191,5822912
16593,18457827,5785692
16599,12399401,5141623
16601,11486357,4885418
16607,11139089,4796697
16614,18335479,4820876
16617,11388053,20987
16622,13599041,5816079
16623,19232177,7151265
16624,22085174,8202129
16625,7655564,2770351
16626,10928022,4752305
16631,32927239,3001246
16632,39798154,6951730
16634,36104720,17100054
16635,18837765,5761936
16636,18800655,6606349
16637,35856268,17064986
16638,15985402,8794
16641,15288278,5350056
16642,23349435,1840202
16643,64175,20295
16644,66479,27167
16647,2425528,32699
16654,26114545,8132662
16655,24611668,4610
16664,36672997,6444303
16665,38723258,14888625
16666,22853466,6452869
16667,21488130,6581244
16668,38723692,972688
16672,20657557,648748
16677,12712973,5124235
16678,5585365,1015012
16679,18876895,6458884
16683,17159076,6578005
16684,23154350,6545672
16692,13626269,5824220
16693,18216592,4641776
16697,20624580,7791215
16698,19538213,7212505
16699,27809268,2132743
16701,28173857,14759054
16702,32075853,6924387
16703,25581522,6671692
16706,29095401,7778742
16726,23435950,7064949
16727,19442074,6473998
16731,34275222,556546
16733,25379594,2925644
16735,28120098,3448642
16738,30649413,8434062
16741,27279560,5609032
16742,21956849,6941668
16751,30649401,4715219
16758,9470293,19012
16761,9641046,3234450
16762,8727199,3452785
16763,9615212,97088
16764,8817382,132509
16765,7439623,1036134
16768,9759853,1330133
16769,10426786,736364
16771,16211251,6606423
16772,17193184,5768323
16773,14431174,7257579
16775,13078582,78111
16776,13488469,5754406
16777,13414839,1030094
16778,13563261,4957267
16779,13423475,5539927
16780,13040403,19417
16781,12524125,66391
16782,15768985,256775
16783,13364211,9640
16791,12795973,110249
16793,9209290,19053
16794,12053537,837019
16795,12275484,3206478
16796,13449242,194929
16797,12969574,5300466
16798,12924019,5286605
16802,12987173,378988
16803,11541556,4125517
16804,12180253,4540022
16805,17622948,2744177
16806,12952710,4575368
16812,406084,230018
16813,16248123,418792
16814,17465488,5767014
16817,10245123,4393443
16818,12391057,336468
16819,13083189,1484001
16820,22011010,8604
16821,17451462,3431194
16822,36209818,8573519
16823,15835477,4310788
16824,30848545,234253
16825,20332896,6446003
16827,18626777,2561527
16828,1204341,16159
16830,36794521,14426270
16831,209304,71097
16832,18103481,7142048
16834,25887352,14158778
16835,18070897,7132491
16838,10711584,4699881
16839,17621215,17846991
16840,18680936,7348701
16841,20455778,6586039
16842,18273785,7201731
16843,18216785,7020232
16845,17790459,7045040
16846,17927626,7044696
16847,17908650,6940792
16849,18364409,7232488
16850,17279572,6903476
16851,18334799,6887429
16852,15843219,4684563
16853,18872690,2040451
16855,18081426,6831429
16856,20699156,7105826
16858,17284565,6905660
16859,17702579,7024194
16860,17971066,6590573
16861,17981536,7106154
16862,18372688,7235442
16863,18478288,4420440
16864,17200729,6875805
16865,26828161,7733640
16866,18215609,7085025
16868,17913095,519355
16869,18697605,7354860
16872,17929601,7093158
16873,17383302,375142
16874,107049,61935
16875,18133689,6861340
16876,18096111,5200707
16877,17924251,7090926
16878,17702165,6888013
16879,2669470,50040
16880,160875,28710
16881,13227268,61322
16882,1063598,61972
16884,107062,61955
16885,17404975,6950002
16887,40194939,6806438
16888,107019,28055
16889,59974,15085
16890,8730798,77093
16891,107033,28709
16892,18048387,7125719
16893,591355,10178
16894,17234173,6887277
16895,107055,53212
16896,12090357,70026
16897,2239436,3488182
16898,16282303,3499511
16903,1014723,19886
16904,44101,24781
16905,18619542,7313776
16906,17453304,6968046
16907,17370723,6936948
16909,6359290,1226213
16910,25689,2936846
16911,17796292,7068560
16912,445937,28712
16913,19059695,7136995
16916,107100,13285
16919,12012960,5034532
16920,17671993,6470937
16921,105720,61230
16922,630361,393902
16923,22362,12732
16925,6185966,8236
16932,107128,18313
16935,105724,61231
16937,137894,79805
16938,107159,49185
16940,10179053,4572127
16945,8573653,9931
16946,6758368,1365267
16950,15841297,3873156
16953,16101035,932941
16954,5584576,1204165
16955,16101015,1440114
16956,16249571,2880531
16957,1861849,1264747
16958,15819213,1164105
16959,17165980,72678
16960,17286690,1010796
16962,10664518,3493753
16967,13641561,5832728
16968,21480819,6472959
16969,12969596,3115036
16971,15752349,6442340
16972,9301525,3377501
16973,8779896,57721
16974,16248112,6966621
16975,17464884,484534
16976,15797693,6459115
16977,15942671,6508920
16978,18741309,6888220
16981,16043630,2918405
16984,15384,2278
16985,17332422,182166
16986,18949263,6976339
16987,18442147,1301011
16988,15818082,1506100
16990,15798116,20322
16991,30526041,14368888
16992,25665016,1379540
16993,10733317,4590272
16994,15752347,6442338
16995,13005731,5313027
16997,13641955,368094
16998,16074851,5376046
16999,23223495,8561992
17000,35422137,4088448
17001,22754254,6483061
17002,13129136,1074989
17004,15842655,5446599
17005,22460399,7031196
17007,17349055,122302
17008,31815138,15710595
17009,21481714,8062229
17010,13547778,5778099
17011,235466,110982
17012,23390134,8847571
17013,14289259,5989889
17014,22032788,8186033
17018,29343986,15016763
17024,16718344,5375319
17026,17788889,7044446
17031,12848132,5267305
17033,23286973,8628144
17035,10302287,3352591
17041,32980245,409350
17042,32600758,15967758
17044,33783451,131
17045,32508637,16688665
17046,31423192,13451733
17047,30971664,6483825
17048,32879246,16074134
17049,31077375,2951648
17050,36085083,1273937
17051,31213198,8286393
17053,31932891,401400
17054,30334183,4678519
17056,29457858,281286
17057,33570989,49103
17059,33574127,93345
17060,33780185,14759336
17061,29989721,3329076
17062,35772433,16644188
17063,29749350,14529180
17066,31752152,1586352
17067,32930819,15647085
17068,30687235,5052587
17069,29587211,1216796
17070,33607640,14903705
17071,27208797,711301
17073,33544895,16222010
17074,30037277,15214827
17075,29939028,10803986
17076,40721934,4096595
17077,30213131,412370
17078,28110868,15154365
17079,32926258,5416814
17080,29946121,8137823
17081,30753699,7485811
17082,30269104,15504358
17084,31450756,15613166
17085,30687928,6599
17087,34137888,308392
17088,35018903,15139238
17098,1017537,277189
17104,18483384,910229
17105,19106768,4787578
17107,18044868,7060690
17109,28010116,7030941
17111,17333113,5350164
17114,30968579,5381542
17116,13628374,5430977
17117,13146824,45927
17119,16118134,6559537
17121,15714722,5347676
17122,16056655,9206
17124,15811135,5252348
17126,15814202,3517421
17128,11558256,4615776
17129,16235831,5257588
17131,16085468,5444795
17135,15714476,5331983
17142,37007910,17440931
17143,613313,156522
17145,8547975,4078652
17146,23263425,8547032
17148,2266592,89622
17149,15778619,5031409
17152,30977692,4077598
17153,226550,9059
17154,13249699,5395324
17157,35661088,8059188
17159,9792199,4485046
17160,17226338,6883928
17162,15777362,5443292
17163,15851411,4846217
17164,14058575,5894605
17165,18623445,6937522
17166,15756076,4645418
17167,13538868,992207
17170,8484321,4092090
17171,12633128,5198413
17172,18310545,5822521
17173,13244838,4650525
17176,23168954,5625013
17177,16170921,4794993
17180,16060220,6545553
17181,19443032,7008806
17183,17412875,6522996
17187,3214819,146449
17188,14563708,5747496
17190,20770646,6527314
17191,15846144,5824197
17193,17660564,2168689
17194,616274,60349
17195,264147,64216
17196,17345667,6521221
17198,39849568,3418947
17201,15788205,1141209
17203,25685720,5818641
17205,7739803,2946327
17206,22692939,6585212
17207,18405410,5816392
17208,10551102,1975671
17209,13432653,5601445
17210,18838102,7262875
17211,18069223,6475203
17212,15990311,5436451
17213,37883561,6995709
17216,15751926,5836011
17218,13579126,154116
17219,25772321,5074920
17220,18372547,6449653
17221,16048521,6541039
17222,23850929,6869934
17223,11422798,4867939
17224,11995715,28550
17225,18172279,7103320
17226,10723902,1611087
17227,35562918,16995026
17228,19912,23
17231,26571498,4678212
17232,17787146,4958072
17236,23123179,5448528
17237,18777760,6580373
17239,33147637,7257030
17240,13575541,894765
17241,2483245,712951
17244,20932008,777491
17247,43124898,4335031
17248,17286606,3415603
17250,21948060,4471993
17251,30056820,7264881
17252,22918,13014
17253,13437141,5321960
17254,15990970,5242774
17255,30008400,15206427
17257,12498527,5170063
17258,302176,8694
17259,6390134,3280629
17260,21802950,7304443
17261,29484541,14588817
17263,16177145,6590097
17264,1363727,133710
17266,18588657,2887586
17267,30040765,7114446
17269,20550841,5758689
17270,6600781,281127
17271,1991184,1346588
17272,16096167,4181354
17273,16234184,2036975
17274,23358109,2895707
17276,22699851,8403611
17277,30323240,8433369
17279,707667,35022
17280,31019831,1131057
17281,25179935,11461268
17283,6606144,2982705
17285,18341369,7075118
17288,13501083,21701
17289,77318,7154717
17290,16067232,5139046
17293,26228282,5263939
17294,23291869,7359478
17295,16126022,4962929
17296,9373995,52047
17297,14743130,5828060
17298,15762975,5398028
17299,9541783,4416228
17301,32419641,6469080
17302,17185643,6870903
17303,672655,183332
17305,11509159,4892535
17306,22020430,5804086
17308,39094920,7133401
17310,13503425,502875
17311,29481285,7849833
17312,3873345,777375
17313,13570764,440975
17314,5640523,2515462
17315,21944665,5294594
17316,9588207,2922723
17317,34098873,7791305
17318,20877378,5059002
17319,25413371,13849930
17320,17903004,7033186
17321,25696701,13434447
17322,35264305,15450606
17325,13155806,4863270
17326,15774500,6451319
17329,17428643,172512
17330,17612697,3396842
17331,15828780,6469976
17334,198076,5126125
17335,397756,225692
17337,16050500,6543330
17339,11021709,4488686
17340,9715417,17739
17342,126136,59857
17344,25876779,14001187
17345,2324416,950140
17347,6609694,345739
17348,6420556,2909124
17349,25422809,8527134
17350,8619943,4051426
17351,2470680,81583
17352,6350150,2879846
17354,7031827,93220
17355,6562339,2967267
17358,23493101,7172819
17359,21929888,7169681
17360,17373158,6476425
17363,17886233,7075077
17364,13546207,5777960
17369,16046025,4789022
17370,17881356,7044596
17372,6522388,2951796
17374,29081005,7173392
17378,12087573,1005935
17383,17879100,7077654
17386,18132728,7151039
17391,9808992,110742
17392,441618,10418
17393,4443469,1856035
17394,7130229,3165930
17395,432316,63879
17396,25381851,13839926
17398,186007,108391
17399,13643979,5759858
17401,18669241,7341478
17402,190115,11236
17403,173666,101301
17405,575725,8669
17407,29534348,15066147
17408,223534,84803
17409,868595,26071
17410,22635803,8188329
17411,11499761,4890069
17414,12398627,6543431
17415,7371,3061
17416,56349,13891
17417,661197,143643
17418,406220,230100
17419,104533,54752
17420,6604088,463450
17421,25021810,6526628
17422,17610746,6948910
17423,697065,20107
17424,832816,433276
17428,226552,24183
17429,7902654,3435507
17433,17790646,2905269
17434,358489,205372
17438,16163811,6585259
17439,6087731,222429
17446,20059,29
17447,34925454,16758360
17448,12313023,2940336
17461,6952589,3106975
17464,20521018,7772751
17465,2192272,993682
17468,25348908,9863205
17469,20874139,7267515
17470,42082729,6473981
17472,17306889,4318269
17473,15811511,44281
17474,17262474,15429
17475,15721265,4888965
17476,13592222,220502
17477,15784300,857886
17478,13237099,282933
17479,17331403,169189
17480,13587160,4113527
17481,17288658,101983
17482,17802921,8171
17483,16247974,12261
17484,16059376,186655
17485,16156289,4481447
17486,15731244,72031
17487,17287054,43504
17488,16280050,4158220
17489,17707568,6499
17490,17286659,28978
17493,15712681,6426025
17494,41021293,145512
17496,18378015,9785
17497,17234581,6404
17498,16065595,24892
17499,13414830,12808
17501,13259960,1186320
17502,17208457,235
17503,16240783,650994
17504,15708280,24008
17505,16158561,15811
17506,17568768,64736
17507,13616660,5823355
17508,16130503,149171
17509,16044941,38662
17510,15790829,7184
17511,15982274,6517993
17512,13330444,11298
17513,17262121,77397
17516,16280051,3525
17517,17139513,49986
17519,16171272,11728
17521,15771862,6450261
17523,17332207,7505
17524,10853729,2060858
17528,17704902,5783658
17529,13275639,5403323
17532,10591268,2274690
17537,9226657,4327516
17540,8449412,3395431
17541,8494276,4094993
17543,10644437,3140086
17544,10164861,521916
17547,7986984,3464081
17548,12448740,2980674
17549,34665756,5265619
17550,8571801,4115952
17551,30644007,4730228
17553,3402344,1103981
17554,6951353,3106563
17555,8309660,2737333
17557,13422043,5458477
17558,9282088,4191725
17562,26138975,980856
17566,10436915,4639655
17568,11250537,4823543
17569,18761296,4542621
17570,9045547,790143
17571,20742955,6585995
17574,11740889,4527734
17578,10767990,4710952
17580,18393748,7160910
17584,25348861,13747693
17595,18637162,4911650
17597,18054655,6176202
17598,18126905,5015496
17599,18059815,1598929
17600,18059986,40572
17602,25917801,7341923
17604,18074023,6544571
17605,20525663,2839406
17606,18054664,153441
17607,20837170,6644072
17608,18250437,7193011
17609,18981875,3176814
17610,17934563,151399
17614,18104070,1224900
17618,6419566,4519463
17619,6735082,5502079
17623,6236809,155990
17624,8110748,294144
17625,6019613,4878191
17626,17454621,5585398
17634,217376,127404
17637,282425,1018547
17638,6081686,2776647
17641,5711346,2553605
17642,24922294,13499920
17643,13575706,3014313
17651,10960383,45915
17656,16077535,6552307
17657,7459958,2088666
17658,9215946,2949712
17659,13630086,4853485
17660,395567,224531
17661,11787563,4968409
17663,31546390,15635485
17664,13151360,5364650
17665,9912820,2780539
17667,12919441,3413044
17670,219600,128466
17671,25152,8483
17674,13279700,466494
17676,35129379,4502237
17678,59396,33546
17679,22060697,7048626
17686,543167,18393
17687,91540,35238
17694,379659,67070
17695,12105,4332478
17697,119042,68990
17702,35075872,559563
17706,27847095,14680245
17707,36303083,8155887
17709,20306810,7536051
17711,9634267,4443115
17714,16068973,6549397
17716,39797917,17928992
17718,6759426,2946451
17721,13597757,7350392
17726,16280081,297306
17728,17367507,6567915
17729,18762415,353227
17730,24498935,7074112
17732,18714023,5428994
17735,21560471,7153800
17736,23571855,7094294
17737,24392748,6463824
17739,18632103,5181210
17740,22209539,8241647
17741,22707078,7581125
17743,29917666,5194503
17744,17928848,6434411
17745,18625293,6578897
17746,15733116,8123510
17748,18463070,7213842
17750,18661769,7338591
17752,26111096,14164688
17753,1398909,59874
17754,11194502,24009
17755,25772034,14121657
17757,17312777,6538545
17758,23568702,5049499
17759,13640234,4730698
17760,25589564,92796
17761,25347016,8187351
17762,20809980,6893401
17765,12452420,5157472
17766,9860837,2731809
17770,25313505,6151581
17772,31625804,72545
17773,17859267,15016
17774,11594414,3387889
17775,26027331,4429726
17776,9515613,2936539
17777,37799327,15180818
17779,22552529,3033257
17781,24362494,7171528
17783,15985405,40881
17784,26022957,14195702
17786,23254234,4965585
17788,28596314,14879229
17789,26199938,7047768
17790,40947736,5560132
17791,28146512,14751141
17793,29627784,7235297
17794,19347037,5156403
17795,25725835,5105090
17796,26829269,7142258
17797,28233502,8425041
17798,13034113,5322924
17799,26073310,14126721
17800,11250671,4025590
17801,22400015,2033695
17802,25026469,341927
17804,10836896,282919
17805,24487039,19729
17806,25721483,5832198
17808,14296667,421434
17809,25732113,7267262
17811,25203675,13695109
17814,25502639,4649677
17816,12925631,137386
17820,33832888,8440277
17821,22065067,644355
17822,11029566,116581
17823,11823873,5049521
17824,31020402,13525505
17826,11534309,4899786
17827,12159331,3500801
17829,23445484,4648176
17830,23677316,10315278
17832,27239071,6923685
17833,23203252,6916708
17834,28912565,969582
17836,21421609,8039839
17837,11092162,35023
17838,22005734,7113091
17842,12379698,5134701
17843,28114396,8171797
17846,13234487,4400405
17848,426943,52794
17849,29135,16391
17850,18003302,6573431
17852,13052105,4201
17855,185197,1301649
17856,34944590,15108914
17859,13519964,5362029
17863,16291209,6522939
17864,837422,26930
17868,22011896,8178759
17869,25489261,6434797
17871,23811471,1783576
17872,27409882,7124717
17874,18131745,7101954
17875,27064385,8628046
17876,28686881,4373408
17877,26795703,5154098
17878,26109090,7465440
17879,24955343,8328556
17880,44190,24827
17881,23266647,5380331
17882,24550848,8596769
17883,26927401,53984
17884,26309801,21970
17885,26625420,6475432
17886,25574212,2769254
17887,27788147,2113294
17888,25897757,14161619
17889,28371999,15068246
17890,25679389,5990698
17891,25036310,13552274
17893,17288171,6906923
17894,29654625,658679
17896,25819490,14133843
17897,25065889,8427101
17898,31389365,9759281
17899,26186483,6624921
17901,18160365,6952120
17902,18746639,4786551
17903,27393815,6578811
17905,9475240,1361508
