id_prix,id_livre
2394,367334
2395,33163388
2395,29936927
2396,26404001
2397,43925876
2397,25813942
2397,40538657
2397,40407141
2398,36217425
2399,48577242
2400,28458598
2400,29749085
2400,33163378
2401,1072093
2402,2099342
2403,18586487
2403,20509356
2404,555048
2404,6867
2404,123036
2404,6820
2405,19288199
2406,26196150
2407,23657454
2407,18190201
2407,23281891
2407,23615709
2408,41824023
2409,34649348
2410,35003282
2411,4477
2412,169503
2413,25089757
2413,21462154
2414,240617
2415,6898978
2415,15823480
2416,94944
2417,35216509
2417,29010395
2417,35504431
2417,33385229
2417,25812109
2418,36680734
2419,2808945
2419,17061
2420,333766
2420,1758694
2421,1336275
2422,1014069
2423,129972
2423,89717
2423,52783
2424,42157
2425,109726
2426,3978
2426,47989
2426,395962
2427,50664
2428,473869
2429,876234
2429,44086
2429,14569052
2430,1286711
2431,1004183
2432,215791
2433,3112733
2434,7888799
2435,3555477
2436,8532187
2437,21607
2438,1042174
2438,75416
2438,62268
2439,640594
2440,1239219
2441,6428672
2442,129216
2443,1062516
2443,1913599
2444,116581
2445,167845
2445,355
2446,149403
2447,591965
2448,2855
2449,417807
2450,6620483
2450,6313736
2450,3649147
2451,7048818
2452,12971285
2453,77837
2454,6496815
2455,13384
2456,4187533
2456,59219
2457,7942534
2458,11451112
2459,4441294
2460,294368
2461,10776592
2462,186420
2463,234559
2464,158277
2464,3109
2465,9852877
2466,6916800
2466,6791619
2466,7076706
2467,67933
2468,7664735
2468,9439989
2468,9182478
2469,1117634
2470,116356
2470,889284
2470,340819
2471,17204568
2471,10194514
2471,12294652
2471,12104686
2472,1146093
2472,4228673
2473,303948
2474,167216
2474,137791
2474,3711
2475,15797509
2476,505636
2476,3599149
2477,16000963
2478,13498
2479,6272048
2480,13262061
2481,7192385
2482,10652379
2483,1421759
2484,22236956
2485,39855052
2485,23264672
2485,30295312
2486,886066
2487,5294
2488,27277484
2489,18243325
2490,7992563
2491,971277
2491,1742699
2491,302983
2492,15738354
2493,8683
2494,12165278
2495,10631307
2496,6069156
2497,5704478
2498,21882146
2498,21937380
2499,16156006
2500,15717850
2501,613229
2502,12166282
2503,7084002
2504,1686820
2505,911645
2506,20708785
2507,710582
2508,887573
2509,13073519
2510,254704
2511,2884065
2511,3011919
2511,3275890
2511,2067180
2511,1240662
2511,1756703
2512,21530082
2513,15722284
2514,3006702
2514,28417
2515,4485
2516,124248
2517,404857
2518,147602
2519,31493
2520,15757490
2521,19145369
2522,20420053
2522,22608738
2523,65151
2523,12125
2524,2243610
2525,370353
2526,66504
2527,1144682
2528,1341454
2528,1053783
2529,22366806
2530,16014216
2530,351018
2530,792161
2530,180455
2531,6558237
2532,968997
2532,891586
2532,185289
2532,96278
2533,22209849
2533,25688987
2534,13536961
2535,23346643
2536,12087796
2537,16119664
2538,13421358
2539,11672159
2540,22825631
2541,27502
2542,27388497
2543,6465693
2544,18375774
2545,24728470
2545,29405093
2545,25898106
2546,29342351
2547,27015399
2548,35067504
2549,18467818
2549,2320230
2550,180371
2551,25896387
2552,27110284
2553,23860372
2554,7767021
2555,3833
2556,13041042
2557,11664488
2558,13123877
2559,12190308
2560,159346
2561,37522397
2562,209835
2563,28954126
2564,8678285
2565,18623290
2566,511527
2566,1938528
2566,123070
2566,469954
2566,294442
2566,295169
2567,34392663
2568,876582
2568,53494
2569,34506937
2570,6668056
2571,6731958
2572,27267112
2573,42983724
2574,36323316
2575,118824
2576,21853663
2577,36076501
2578,28051948
2579,26198496
2580,38470102
2581,25812847
2582,169879
2583,40514431
2583,39679076
2584,76336
2585,123471
2586,18775623
2587,10144145
2587,69571
2588,18165902
2588,10334392
2588,701780
2588,116826
2588,51496
2588,227658
2589,6101138
2589,7826803
2590,29983711
2590,34051011
2591,22037424
2591,28143415
2591,5
2592,28096541
2593,411496
2594,23194
2595,1823114
2595,3623273
2596,1223837
2597,6978327
2597,6240
2598,76822
2599,2342881
2600,1128364
2600,2264743
2600,3259967
2600,22518404
2600,1210754
2600,3032314
2601,359759
2602,1621228
2603,499784
2604,304001
2605,242383
2606,52877
2607,341553
2607,682982
2607,18045891
2608,216048
2609,750497
2610,1146742
2611,85894
2611,175675
2612,2788968
2613,1077304
2614,1973304
2615,550122
2616,481912
2617,10755183
2618,462691
2619,264944
2619,74274
2619,100485
2620,76523
2621,150549
2622,6829959
2622,6952
2622,18261
2623,1020689
2623,119494
2624,184815
2625,298461
2625,1295023
2626,245056
2627,891922
2628,10420416
2629,13556706
2630,13600351
2631,1591730
2632,774416
2632,830502
2632,290628
2632,498214
2633,42382
2634,12963179
2635,332350
2636,28440
2637,7701720
2637,8253920
2637,7165300
2638,45119
2639,418812
2640,10364135
2641,9264113
2642,1761266
2643,12398
2644,15727792
2644,15814439
2645,12034734
2646,14061520
2647,12028681
2648,13542868
2649,2356574
2650,4108195
2651,17163274
2652,9780676
2652,10266875
2652,7552716
2653,7824057
2654,2221542
2655,420297
2656,15715844
2656,17297487
2657,1357658
2658,4626738
2659,3360369
2660,596687
2661,8614954
2662,124982
2663,2210839
2664,18209305
2665,19794
2666,11138172
2667,10307460
2668,10184855
2669,15801668
2670,1027539
2671,19398743
2672,18215033
2672,21450756
2673,12086690
2673,25376011
2673,24473763
2674,17312327
2675,2867094
2676,6650487
2677,6652169
2678,1736540
2679,598535
2680,11982625
2681,18478848
2682,478246
2683,18404155
2684,9813838
2685,306399
2686,22360832
2687,13037601
2687,11765920
2688,11214970
2689,6447729
2690,26044593
2691,22028638
2692,6482182
2693,52374
2694,19065
2695,6514476
2695,2800905
2696,1518712
2697,29456
2697,91661
2698,25255576
2699,3772126
2700,2452102
2701,23535031
2701,17565517
2701,15845828
2701,2836109
2701,6348045
2701,41015844
2702,16057621
2703,23153351
2704,6905134
2705,25059564
2705,6853
2705,49350
2706,89915
2707,24019187
2707,22756871
2708,89186
2708,8647
2709,108315
2710,18867493
2711,1664298
2712,355862
2713,24448535
2714,52408
2715,12840933
2716,21681
2717,28220985
2718,23164927
2718,25131600
2718,23168817
2718,22886612
2719,19536001
2719,19358975
2720,27840608
2721,67724
2722,35924698
2723,4437202
2724,26014651
2725,1865263
2726,18453110
2727,780726
2728,36260155
2729,13153693
2729,22514020
2730,34941200
2731,22050353
2732,23197553
2733,1658265
2734,16074560
2735,10361904
2736,19233301
2737,37976138
2738,9778945
2739,35069181
2740,37756667
2741,8301964
2742,39298122
2742,293672
2743,12426366
2743,11438693
2743,22718759
2743,10284324
2743,22571253
2743,744786
2743,18222557
2743,24612600
2743,13546400
2743,55773
2743,11982396
2743,9486602
2743,235127
2743,13259034
2743,20708771
2743,7783920
2743,13228487
2743,8619814
2743,13083239
2744,29625895
2745,11235712
2745,36381037
2746,35059670
2746,6493208
2747,16204601
2747,6294
2748,12872236
2749,24899
2750,47912
2751,116982
2752,1148745
2752,70581
2752,547448
2753,17876863
2754,153219
2755,91519
2756,5640763
2757,455034
2758,1401344
2759,72441
2760,750692
2761,1504693
2761,77163
2762,259978
2763,7869294
2764,2931286
2765,774726
2766,859315
2767,722292
2768,363397
2769,2368651
2770,11719570
2771,288957
2772,488029
2773,551932
2773,58438
2774,7435535
2775,882885
2776,13347796
2777,9238826
2778,11345988
2779,7661718
2779,7293595
2779,7664334
2779,6574102
2780,12015
2781,354
2782,8558857
2783,110388
2784,17948895
2785,301141
2785,201126
2786,42270835
2787,13147885
2788,13528506
2789,189111
2789,10572
2790,297676
2791,979795
2792,13129612
2793,696513
2794,1596788
2795,13488875
2795,8167094
2795,6346975
2796,1037241
2796,792159
2796,52862
2797,912218
2797,295305
2797,6097180
2798,3262139
2798,2355575
2799,28668534
2800,10783349
2801,611843
2802,1596376
2803,12519325
2804,9583669
2805,7293597
2806,17303844
2807,19102837
2807,20342617
2808,22892956
2809,47633
2810,6943146
2811,646170
2812,17863
2812,13497
2812,36510196
2813,23492669
2814,6716452
2815,77505
2816,15769772
2817,18138189
2817,20426917
2817,22864842
2817,17563080
2818,362199
2819,26539950
2820,22529434
2820,20484545
2820,26000304
2821,21971350
2822,13425592
2823,18062640
2824,18656280
2824,2072557
2825,18693743
2825,40651803
2825,12652457
2826,6434232
2827,26109094
2828,22859522
2829,1367916
2830,6449208
2830,7346882
2831,6488057
2831,6512154
2832,7044549
2833,287737
2834,28789711
2835,59232
2836,33574161
2837,28217808
2837,25938399
2838,25779667
2839,19874150
2840,28585313
2841,25988934
2841,27414431
2842,18938315
2842,12757485
2843,30341585
2844,16241160
2845,29154543
2846,24612266
2847,43842423
2848,28588459
2849,12377445
2850,16164271
2850,18659623
2851,1991039
2852,40221876
2853,25154582
2854,13336392
2855,6359825
2856,17262155
2857,25015110
2858,10746622
2858,33926
2859,10497786
2860,10196362
2860,10024937
2861,839157
2862,23615684
2862,24885878
2863,8560132
2863,439173
2864,29567845
2864,31451186
2864,33311863
2865,36373825
2865,36374390
2865,34930815
2866,52745490
2866,230514
2867,26245850
2867,40670008
2868,1201724
2869,248622
2870,55354
2871,50831
2871,12409097
2871,76778
2872,214340
2873,64773
2873,64924
2874,327281
2875,763426
2876,87992
2876,161426
2877,109498
2878,153197
2879,2650688
2880,6145714
2881,730250
2881,6319
2882,2333
2883,8998651
2884,114135
2885,4959384
2886,107799
2887,833550
2888,588625
2889,11482
2890,2412176
2891,146219
2892,3472342
2893,77959
2894,37623
2895,2618807
2896,235185
2897,13224631
2898,106807
2899,6961997
2900,13404803
2901,40261
2902,11448421
2902,10084830
2902,9553503
2903,109387
2904,12814594
2904,13402805
2904,13262783
2905,6605685
2906,720533
2906,967511
2907,743817
2908,12567576
2909,11082037
2909,9596460
2910,16142151
2910,17317908
2910,40874032
2910,16043804
2911,1677996
2912,119013
2913,18651980
2914,22477
2915,186337
2916,11367737
2917,28294
2918,18691014
2919,20976417
2919,16064853
2920,3277674
2921,12593546
2922,109901
2923,1705697
2924,365257
2925,23472563
2925,16126596
2926,16286376
2927,23497722
2928,6862
2929,26186298
2930,21350894
2931,17566814
2932,4026382
2932,127630
2932,45369
2932,6334
2932,3679
2933,7188088
2934,2112260
2935,11282392
2936,15812211
2937,579696
2938,3785646
2938,34091380
2939,1109962
2940,31944708
2941,26891429
2941,26030697
2941,29981261
2942,8539932
2942,331653
2943,3526
2944,1142145
2945,17261194
2946,1035124
2947,15721624
2947,13522285
2947,13477676
2947,15790873
2948,12818399
2949,25658482
2950,3297694
2951,76022
2952,201901
2952,367158
2953,827985
2954,40776163
2955,18490657
2956,30259893
2957,1458813
2958,25030631
2959,13096218
2960,13167112
2961,11023952
2962,762202
2963,41880043
2964,17160008
2965,42660831
2966,18383325
2967,23219490
2967,6681508
2967,5996153
2967,3777732
2967,6134826
2967,6408862
2967,6054449
2968,946836
2969,50544
2970,162900
2971,1869622
2972,2422554
2973,536790
2974,64881
2975,6440814
2976,2250457
2977,907432
2977,8722
2978,12528
2979,570758
2980,827902
2981,77092
2982,85310
2983,7147249
2984,60212
2984,29587
2984,352781
2985,92544
2986,7727548
2987,2933268
2988,122619
2988,24097
2988,109523
2989,1319521
2990,1874883
2991,202183
2992,5155532
2993,298422
2994,2375406
2995,7362638
2996,410766
2996,77565
2996,96471
2997,158856
2998,3280203
2999,4772110
3000,275842
3001,10335318
3002,2694762
3003,902743
3004,511854
3004,303502
3005,13015054
3006,7123240
3006,11741
3007,11958033
3008,8884616
3009,216019
3010,17861
3011,129787
3012,84725
3013,133008
3014,12352225
3015,182543
3016,13623777
3017,109946
3018,3764768
3019,115998
3020,18367834
3021,7108146
3022,2278387
3022,2845024
3022,954674
3023,47778
3024,13615414
3025,6578822
3026,12988059
3026,11859244
3027,4974052
3028,22913102
3029,7195070
3029,218467
3029,112
3030,18222556
3031,456773
3032,4939112
3033,7684993
3033,8514027
3034,18889290
3035,11544476
3036,23659068
3037,9791117
3037,13086226
3038,764061
3039,18295858
3040,313110
3041,77378
3042,19359191
3043,16566
3044,24524971
3044,23014767
3045,29618105
3046,33123322
3047,89190
3047,6436659
3048,19283880
3049,28363987
3050,15096204
3050,6347824
3051,25152171
3052,11448085
3052,13153950
3053,189369
3054,10734210
3055,25639296
3055,18966806
3056,76507
3056,20446819
3057,17212769
3058,7850899
3058,6527740
3058,7842288
3058,7243142
3058,6421588
3058,7600922
3058,7818881
3059,43587341
3060,7027569
3060,7845977
3061,16129174
3062,6120219
3062,5517
3062,317764
3063,233330
3063,40095501
3064,1036345
3065,115468
3066,153198
3066,32097
3067,948212
3068,413256
3069,331010
3070,805453
3071,268016
3071,136763
3071,14257
3072,1948985
3073,37477
3074,2138727
3074,1971304
3075,915753
3075,1703097
3075,396929
3076,3979
3077,2918809
3078,6961797
3079,858859
3080,6499681
3081,1981046
3082,8830
3083,64725
3084,40795
3085,139864
3086,21192
3087,9833965
3088,7863547
3089,405452
3090,86889
3090,9767
3091,3105541
3092,294951
3092,450573
3093,53492
3093,434420
3094,1337973
3095,701417
3096,408888
3097,828015
3098,57787
3099,151691
3100,8288246
3100,10805989
3100,15863832
3101,13297069
3102,11824
3103,3030779
3103,9460487
3104,525285
3105,496102
3106,3112943
3107,13489955
3108,1660305
3109,7113
3110,537657
3111,473313
3112,9623348
3113,20645098
3114,23128464
3115,17286817
3116,1905582
3117,54903
3118,10803163
3119,18757
3120,37820
3121,2101872
3121,2100810
3122,76811
3122,5073782
3123,12617758
3124,19320758
3125,3264623
3126,366427
3127,23346358
3128,420260
3129,75745
3130,13932
3131,826576
3132,110265
3133,25902535
3134,178143
3135,25933717
3136,26113696
3137,24485939
3138,2020665
3138,1442968
3139,90664
3140,45583
3141,1086389
3141,1877062
3142,33300
3143,20758175
3144,22752445
3144,13513205
3145,19161835
3146,25810398
3147,36352480
3148,43885930
3148,41940280
3149,30038960
3149,32737127
3150,744033
3150,1466723
3151,830238
3152,28335698
3153,1558232
3154,198898
3155,215693
3155,272752
3156,50851
3157,682751
3158,74257
3159,6411440
3160,10179185
3161,576565
3162,6726353
3163,69722
3163,320730
3164,768952
3165,11782
3166,6603203
3167,7077007
3168,10974365
3168,10841289
3168,8483147
3169,168760
3170,10806851
3171,16045203
3172,1793400
3173,12137
3174,10194494
3175,285011
3176,16124145
3177,343549
3177,102857
3178,189296
3179,1369468
3180,10757806
3181,240726
3182,13508567
3183,17406586
3184,85730
3185,6327989
3186,4893543
3187,71704
3187,53969
3187,2531
3187,1062375
3188,17911985
3189,145659
3190,7607153
3191,6688087
3192,3764716
3193,22675858
3193,22557272
3193,25574782
3194,21948649
3195,13052893
3196,12802858
3197,257333
3197,225691
3198,23929251
3198,22859839
3199,771941
3200,25820836
3201,16059442
3202,7268995
3203,78
3204,17700408
3205,12905826
3206,440417
3207,20518842
3207,16096824
3207,17851885
3207,13597723
3207,17668473
3208,17838172
3209,12888599
3209,8520610
3210,244422
3211,21349764
3212,11659
3212,88385
3212,75060
3212,11464
3213,22249668
3214,23612011
3215,21912673
3216,24178943
3217,24875394
3218,352921
3219,7205446
3219,6324903
3219,21494246
3219,6389257
3220,2085302
3221,20403158
3222,61204
3223,13628605
3224,305439
3225,93959
3226,906491
3227,768491
3228,27191159
3229,8970727
3229,32422
3230,256906
3231,25091498
3232,35056823
3233,24727081
3234,46253235
3234,343
3235,1537221
3236,1151519
3237,111050
3237,9598
3238,241386
3239,6286042
3239,6353014
3239,3354025
3240,214948
3241,1670616
3242,869907
3243,24889
3244,950143
3245,7879046
3245,7993902
3246,2915026
3246,6277410
3247,1166153
3247,2157243
3247,2334751
3248,275841
3249,219811
3250,101949
3250,13648
3250,5093
3250,28694
3251,74007
3252,6600231
3253,1354254
3254,69483
3255,128474
3256,1258536
3257,12841814
3258,4998
3259,1190042
3260,9873759
3261,790289
3262,6277972
3263,301114
3264,3034292
3264,104097
3265,192799
3266,1431558
3267,186344
3268,8275915
3269,337116
3270,7334201
3271,5795018
3272,11469379
3273,16128925
3274,15742058
3275,21465145
3275,17262197
3275,17457124
3276,20784908
3277,16170424
3278,16907
3279,1127539
3279,179892
3280,28077464
3281,6595962
3282,16090670
3283,141860
3284,3901371
3284,6341739
3285,17777989
3286,20897517
3286,18213403
3287,32313623
3288,9601757
3289,25661187
3290,370243
3291,17167084
3292,11214214
3293,29086765
3293,34865995
3294,26136281
3295,199870
3296,104739
3297,385120
3298,40672036
3298,53296528
3299,2224739
3300,581409
3301,8088579
3302,12957410
3302,1106041
3303,17453021
3304,7872823
3304,6834410
3305,32969999
3306,696116
3307,13056809
3307,13596166
3308,38530939
3308,34912895
3309,26893819
3310,41805470
3311,34413706
3312,996088
3313,36885304
3314,659399
3315,100786
3315,716944
3316,106164
3317,7375
3318,6051237
3319,83829
3320,11344621
3321,219813
3322,463376
3322,90619
3322,378639
3323,324737
3324,1032696
3325,1117637
3326,47754
3326,1246273
3327,7501962
3328,161056
3328,139069
3329,515475
3330,295687
3330,16243
3330,15967
3331,11779
3332,17131604
3332,129523
3332,238142
3332,112752
3333,333103
3334,17238107
3335,12987977
3335,13538552
3335,12022079
3336,93793
3337,77850
3338,266666
3339,10810
3340,12854800
3341,2369498
3342,1094343
3343,1386012
3344,221679
3344,28184
3344,46465
3345,263623
3346,7315439
3347,62258
3347,46485
3348,14781178
3349,25783023
3350,24952504
3351,29243363
3352,11154133
3353,26175
3354,29895106
3355,2277378
3356,24611449
3357,24856069
3358,11868298
3359,18895600
3359,11138230
3359,10422053
3360,18395080
3361,352780
3362,31117613
3363,3486235
3364,21793182
3364,25332000
3364,29780253
3364,28686840
3365,1647640
3366,25563103
3366,25541028
3367,117370
3368,425099
3368,83400
3369,265923
3370,101172
3371,453960
3372,324377
3373,69933
3374,6869
3375,206899
3376,400148
3376,409014
3377,2838820
3378,2745692
3379,708526
3380,2155422
3381,1882873
3382,351653
3383,1197129
3383,463378
3383,853258
3383,70539
3384,907717
3385,3274998
3385,6066864
3386,147732
3387,672262
3388,1560407
3389,962767
3390,351648
3391,6283478
3392,148821
3393,903288
3393,401072
3393,287576
3394,1753685
3395,267972
3396,82783
3397,69416
3398,16164095
3399,53981
3400,8303977
3401,12027395
3402,9468462
3402,10379376
3403,17334495
3404,1327836
3405,907797
3406,13425393
3407,12369589
3408,23635879
3409,2664597
3410,363973
3411,1909590
3412,237086
3413,23590446
3414,60614
3415,109487
3416,2074104
3417,26845691
3418,18690048
3418,18871985
3418,22293224
3418,21520185
3418,18329942
3419,30268522
3420,282459
3421,24586590
3422,11503210
3423,29414640
3424,24044141
3425,23498078
3426,28645670
3427,36101978
3428,28962996
3429,110076
3429,15102
3430,126049
3431,1337933
3432,76986
3433,2973943
3434,6528512
3434,5834917
3435,82991
3435,452268
3436,11300451
3437,7294191
3438,32639
3438,43805
3439,4569952
3440,15791154
3441,7840831
3442,132598
3442,213052
3442,42900
3442,114166
3442,111306
3442,28863
3443,1988046
3444,10306358
3445,5016341
3446,350870
3446,52782
3447,6417058
3448,1955398
3449,734611
3450,12989112
3451,13563459
3452,2383159
3453,17886983
3454,23404
3455,9470371
3456,8303108
3457,12722468
3458,4583614
3458,6457229
3459,840043
3460,18138917
3461,989055
3462,10305247
3463,94053
3464,2922121
3465,1727888
3466,1055015
3467,6375048
3468,14999720
3469,13392817
3469,7905092
3470,98475
3471,1045984
3471,6656
3472,30644891
3473,30510
3474,872334
3475,24997390
3476,13093195
3477,2887211
3478,710115
3479,37460118
3479,35410511
3480,7036570
3481,41714333
3482,24966838
3482,54479
3483,3034842
3483,67956
3484,111011
3485,6671690
3486,43706
3486,780823
3486,875730
3487,152643
3488,1585299
3489,2227528
3490,9685716
3491,3384894
3492,2310220
3493,667488
3494,48119
3495,6096829
3496,7456085
3496,7141642
3496,7146335
3496,5396496
3497,10209997
3497,9466865
3498,17401073
3499,1288758
3500,18142413
3501,7100200
3501,6950451
3501,7074000
3502,19377118
3503,16114088
3504,12403881
3505,285792
3506,71702
3507,246849
3508,18226785
3509,83417
3510,1725399
3511,25709109
3512,28696602
3513,15762186
3513,15803141
3514,35026395
3515,730596
3515,833228
3516,28587698
3517,1537440
3518,30351390
3519,1022983
3520,170505
3521,39980
3522,917488
3523,1850833
3524,8568
3525,8826
3526,238961
3527,122942
3528,151374
3529,114179
3530,119620
3531,210235
3532,9859438
3533,7991935
3534,3568996
3534,5589775
3535,9047584
3535,8639945
3536,9329761
3537,18002175
3538,6084332
3539,2409556
3540,131790
3541,106590
3542,4834279
3543,28000
3543,52873
3544,15782315
3545,865850
3546,23263813
3547,20980665
3547,20588662
3547,21913812
3548,23309553
3548,20909906
3548,18304322
3549,20256594
3550,3366149
3551,3479967
3552,100480
3553,77514
3554,24499258
3555,13140786
3556,17697447
3556,18373198
3556,18679391
3556,18775337
3557,12190368
3558,37586799
3559,26529737
3560,4296443
3560,3276072
3561,28768131
3562,32990975
3563,694997
3564,202681
3565,160943
3566,120218
3567,105490
3568,2741017
3569,94803
3569,820910
3570,793297
3571,230003
3572,491230
3573,409991
3574,2980509
3575,189400
3576,238463
3577,7640126
3578,227920
3579,8079815
3579,40801157
3580,64492
3581,224379
3582,345592
3583,85384
3584,71023
3585,6439984
3585,6427742
3585,4682252
3585,6098570
3585,6080337
3586,469959
3587,9723976
3587,11514260
3587,12413836
3588,12754689
3589,1095194
3590,576379
3591,416108
3592,18719277
3593,895491
3594,176333
3594,129678
3595,3750342
3596,8578533
3597,18068907
3598,540864
3599,23399010
3599,23754479
3599,3381581
3600,8472655
3601,429631
3602,6748269
3603,8691338
3604,10900793
3605,18169279
3605,16120434
3606,883235
3606,256566
3607,16241144
3607,16142053
3608,15818029
3609,354137
3610,858152
3611,7756473
3612,1793889
3613,271457
3614,2010530
3614,9864
3615,3004101
3616,5841513
3616,5098079
3616,3819326
3616,4066312
3616,5628753
3616,5500109
3616,5981872
3617,3024831
3617,2120783
3618,77309
3618,61958
3618,41810
3619,733293
3620,7094635
3621,10271616
3622,34658
3623,12349
3624,97501
3624,3407877
3625,37739
3626,13316309
3627,13154628
3628,13500015
3629,8624532
3630,232631
3631,24914
3632,7486255
3633,19185094
3634,15312202
3635,17841138
3636,13085313
3637,6777771
3637,13244988
3638,24727094
3639,28764284
3640,36198100
3641,32187419
3642,44034616
3642,50741384
3643,25944786
3644,28449257
3645,3676719
3646,1086194
3646,37435
3646,15096
3647,110996
3648,141473
3649,2449962
3650,676555
3651,251991
3651,22205
3652,968296
3653,1631622
3654,799150
3655,100359
3656,1526804
3657,10012188
3658,6723439
3659,1597669
3660,52528
3661,1044272
3662,126866
3663,28001
3664,714341
3665,7118768
3665,7981456
3666,3380429
3667,6471550
3668,11548898
3668,15997131
3669,40718056
3670,875910
3671,6971551
3672,71642
3673,15789361
3674,2249196
3675,549385
3676,463780
3677,423797
3678,10372490
3679,16148208
3679,17332218
3679,20926278
3679,19103097
3679,20174424
3680,676857
3681,16172191
3682,158785
3683,34128285
3683,30091914
3684,12250841
3685,18142312
3685,18339630
3686,18430293
3687,24452249
3687,23523012
3687,20575411
3688,15798109
3689,29393876
3690,16048967
3691,11233988
3692,29738
3693,20726481
3694,10497651
3695,10133391
3696,377889
3697,156563
3698,60281
3698,21686
3699,11234
3699,77430
3700,23310161
3701,176261
3702,12449486
3703,30257957
3704,20575434
3705,18206751
3706,218637
3707,70720
3707,191292
3707,157993
3708,543137
3709,14286
3710,161121
3711,1017309
3711,11922
3711,21721
3712,278620
3713,47618
3713,219110
3714,6545740
3714,7685237
3715,235117
3716,62151
3717,216175
3718,141372
3719,4291946
3720,9972053
3721,246245
3722,593039
3723,574901
3724,706250
3725,9369717
3726,430788
3726,18137087
3726,30688013
3727,12374500
3728,624352
3728,1278752
3729,39963
3730,147493
3731,398479
3732,898839
3732,1420
3733,531509
3733,12408152
3734,55516
3735,13645069
3736,6925661
3737,266663
3738,122904
3739,692914
3740,6519311
3741,7703038
3742,1308361
3743,12010445
3744,372385
3745,23125407
3746,25893956
3747,60154
3747,93282
3747,114936
3748,32462
3749,35604796
3750,43835469
3751,16687656
3752,184834
3752,1232
3753,11299997
3754,132267
3755,1823730
3756,815854
3757,7604921
3758,7652728
3758,2296567
3759,1784390
3760,39796
3761,300678
3761,9517
3762,94063
3763,11871802
3764,11424943
3765,1354396
3766,1044380
3767,10050155
3767,11540005
3768,940167
3769,24774
3770,2016758
3771,51741
3772,18284906
3773,217329
3774,209461
3775,571942
3776,455947
3777,13557232
3778,769902
3779,23411607
3780,77504
3781,8664368
3782,5523844
3783,146984
3784,9530
3785,11958583
3786,17332556
3786,16070143
3787,1438635
3788,292706
3789,23301545
3790,16007365
3791,15874968
3792,820394
3793,8174589
3794,22238177
3795,22596008
3795,3094156
3795,6442769
3795,2159225
3796,40189
3797,831646
3798,54754
3799,7519285
3800,614715
3801,150447
3802,545766
3803,835202
3804,2191114
3805,7767483
3806,190372
3807,1103543
3807,299344
3807,268917
3808,11736973
3809,867248
3810,14769258
3811,13547387
3812,2658996
3813,6690236
3814,55020
3815,5968676
3816,228992
3816,33124137
3816,10629
3816,142296
3816,67948
3817,122311
3818,522686
3819,420427
3820,11326
3820,15764
3820,179574
3820,33917
3821,35529339
3822,43835503
3823,40618519
3824,517344
3825,243245
3826,2015492
3827,384458
3828,116473
3829,215816
3829,1069114
3830,466371
3831,10384734
3832,18117935
3833,436077
3834,97898
3835,464916
3836,6111016
3837,38155
3838,273197
3839,17155770
3840,37069
3841,136744
3842,9578336
3843,3159138
3843,1137151
3843,3407703
3844,20665570
3845,26021387
3846,13588404
3847,6316959
3848,30621224
3849,244338
3850,22567177
3850,15993203
3851,12830430
3852,287585
3853,52106122
3854,34219880
3855,18669169
3856,101648
3857,383512
3858,128640
3859,226197
3860,1293450
3860,476543
3860,1830755
3861,210773
3862,229121
3862,29946
3863,833017
3864,11369904
3865,240142
3866,173325
3867,4546386
3868,207331
3869,1351174
3870,582067
3871,136531
3872,13238290
3873,541802
3874,126496
3874,127586
3875,16077037
3876,459386
3877,7937744
3878,3174768
3879,25380845
3880,8760281
3880,7648269
3881,18811704
3882,25241317
3883,324175
3884,7432
3885,25875588
3886,2154433
3886,3009435
3887,338329
3888,88388
3888,5360
3889,40009804
3889,30257963
3889,38820046
3889,40121378
3889,35542451
3890,25783832
3891,31193426
3892,12162432
3892,8563789
3893,325416
3894,411830
3895,102266
3896,893731
3897,59659
3898,26759
3899,99219
3900,667618
3901,2067
3902,105303
3903,742772
3904,1144523
3905,965510
3906,60525
3907,21532236
3908,10087900
3909,30617
3910,23995249
3911,13063098
3912,18259637
3913,565978
3914,306149
3915,2011708
3916,35018901
3916,20170404
3916,18656030
3917,7997149
3918,30526987
3918,6613956
3919,11943382
3920,662803
3921,319399
3922,385580
3923,6821513
3924,7832957
3924,7826101
3925,88868
3926,2773722
3927,6321546
3928,1689135
3929,12469214
3930,9642279
3931,2025150
3932,1450056
3933,1182813
3934,6464110
3935,16044987
3936,19161806
3937,19488665
3938,12202947
3939,263111
3939,4982
3940,16168524
3941,17679520
3942,102267
3942,11588
3942,15575
3942,179033
3942,76664
3943,13635860
3944,34666763
3945,38896653
3945,2967752
3945,3018539
3946,8303402
3947,952284
3948,484531
3949,762810
3950,218695
3951,1210487
3952,433950
3953,8058609
3954,9054588
3954,6746018
3955,13061255
3956,6696296
3957,9593705
3957,11076123
3957,9850443
3958,511532
3958,4373
3958,924194
3958,49746
3958,803120
3958,402014
3959,12325994
3960,30200
3961,11787752
3962,6693329
3963,419083
3964,47587
3965,7552939
3966,15758934
3967,84557
3968,744244
3969,20718289
3970,19604937
3971,9648068
3972,54077
3972,227443
3973,2051755
3974,7046916
3975,1148768
3976,19408900
3977,1101711
3978,9359818
3979,958851
3980,291838
3981,324312
3982,35711376
3982,30244626
3982,30688435
3982,28446947
3983,4395
3983,18114322
3984,66657
3985,1214499
3986,28899
3987,141596
3988,2316
3988,438131
3988,13662
3989,789812
3990,536062
3990,129264
3991,6871841
3992,3398
3993,199636
